"Country","Year","Month","Variable","Value"
"Kyrgyzstan",2024,11,"USD Exchange rate",86.3713
"Kyrgyzstan",2024,12,"Private sector credit billion currency units",340.73
"Kyrgyzstan",2024,12,"Consumer Price Index (CPI)",424.8637
"Kyrgyzstan",2024,12,"Money supply billion currency units",489.41
"Kyrgyzstan",2024,12,"Bank deposit interest rate percent",NA
"Kyrgyzstan",2024,12,"Foreign exchange reserves billion currency units",NA
"Kyrgyzstan",2024,12,"Inflation monthly percent change in the CPI",0.88
"Kyrgyzstan",2024,12,"Inflation annual percent change in the CPI",6.33
"Kyrgyzstan",2024,12,"USD Exchange rate",86.9183
"Russia",2009,1,"Private sector credit billion currency units",17992.86
"Russia",2009,1,"Business credit billion currency units",13591.04
"Russia",2009,1,"Household credit billion currency units",4401.82
"Russia",2009,1,"Mortgage credit billion currency units",1298.81
"Russia",2009,1,"Consumer credit billion currency units",3103.01
"Russia",2009,1,"Consumer Price Index (CPI)",291.7
"Russia",2009,1,"Money supply billion currency units",NA
"Russia",2009,1,"Bank deposit interest rate percent",NA
"Russia",2009,1,"Mortgage credit interest rate percent",NA
"Russia",2009,1,"Business credit interest rate percent",NA
"Russia",2009,1,"Foreign exchange reserves billion currency units",386.89
"Russia",2009,1,"Inflation monthly percent change in the CPI",2.39
"Russia",2009,1,"Inflation annual percent change in the CPI",13.37
"Russia",2009,1,"USD Exchange rate",31.2913
"Russia",2009,1,"Policy rate percent",13
"Russia",2009,1,"Stock market index",36.22
"Russia",2009,1,"Long-term interest rate",9.98
"Russia",2009,2,"Private sector credit billion currency units",17980.03
"Russia",2009,2,"Business credit billion currency units",13639.58
"Russia",2009,2,"Household credit billion currency units",4340.45
"Russia",2009,2,"Mortgage credit billion currency units",1287.14
"Russia",2009,2,"Consumer credit billion currency units",3053.31
"Russia",2009,2,"Consumer Price Index (CPI)",296.5
"Russia",2009,2,"Money supply billion currency units",NA
"Russia",2009,2,"Bank deposit interest rate percent",NA
"Russia",2009,2,"Mortgage credit interest rate percent",NA
"Russia",2009,2,"Business credit interest rate percent",NA
"Russia",2009,2,"Foreign exchange reserves billion currency units",384.09
"Russia",2009,2,"Inflation monthly percent change in the CPI",1.65
"Russia",2009,2,"Inflation annual percent change in the CPI",13.86
"Russia",2009,2,"USD Exchange rate",35.7917
"Russia",2009,2,"Policy rate percent",13
"Russia",2009,2,"Stock market index",39.3
"Russia",2009,2,"Long-term interest rate",10.09
"Russia",2009,3,"Private sector credit billion currency units",17706.46
"Russia",2009,3,"Business credit billion currency units",13475.07
"Russia",2009,3,"Household credit billion currency units",4231.4
"Russia",2009,3,"Mortgage credit billion currency units",1250.17
"Russia",2009,3,"Consumer credit billion currency units",2981.23
"Russia",2009,3,"Consumer Price Index (CPI)",300.3
"Russia",2009,3,"Money supply billion currency units",NA
"Russia",2009,3,"Bank deposit interest rate percent",NA
"Russia",2009,3,"Mortgage credit interest rate percent",NA
"Russia",2009,3,"Business credit interest rate percent",NA
"Russia",2009,3,"Foreign exchange reserves billion currency units",383.81
"Russia",2009,3,"Inflation monthly percent change in the CPI",1.28
"Russia",2009,3,"Inflation annual percent change in the CPI",13.97
"Russia",2009,3,"USD Exchange rate",34.611
"Russia",2009,3,"Policy rate percent",13
"Russia",2009,3,"Stock market index",44.73
"Russia",2009,3,"Long-term interest rate",10.58
"Russia",2009,4,"Private sector credit billion currency units",17757.59
"Russia",2009,4,"Business credit billion currency units",13587.69
"Russia",2009,4,"Household credit billion currency units",4169.9
"Russia",2009,4,"Mortgage credit billion currency units",1233.78
"Russia",2009,4,"Consumer credit billion currency units",2936.12
"Russia",2009,4,"Consumer Price Index (CPI)",302.4
"Russia",2009,4,"Money supply billion currency units",NA
"Russia",2009,4,"Bank deposit interest rate percent",NA
"Russia",2009,4,"Mortgage credit interest rate percent",NA
"Russia",2009,4,"Business credit interest rate percent",NA
"Russia",2009,4,"Foreign exchange reserves billion currency units",383.79
"Russia",2009,4,"Inflation monthly percent change in the CPI",0.7
"Russia",2009,4,"Inflation annual percent change in the CPI",13.13
"Russia",2009,4,"USD Exchange rate",33.5076
"Russia",2009,4,"Policy rate percent",12.5
"Russia",2009,4,"Stock market index",52.88
"Russia",2009,4,"Long-term interest rate",10.12
"Russia",2009,5,"Private sector credit billion currency units",17625.47
"Russia",2009,5,"Business credit billion currency units",13522.87
"Russia",2009,5,"Household credit billion currency units",4102.6
"Russia",2009,5,"Mortgage credit billion currency units",1210.12
"Russia",2009,5,"Consumer credit billion currency units",2892.49
"Russia",2009,5,"Consumer Price Index (CPI)",304.2
"Russia",2009,5,"Money supply billion currency units",NA
"Russia",2009,5,"Bank deposit interest rate percent",NA
"Russia",2009,5,"Mortgage credit interest rate percent",NA
"Russia",2009,5,"Business credit interest rate percent",NA
"Russia",2009,5,"Foreign exchange reserves billion currency units",404.17
"Russia",2009,5,"Inflation monthly percent change in the CPI",0.6
"Russia",2009,5,"Inflation annual percent change in the CPI",12.29
"Russia",2009,5,"USD Exchange rate",31.9213
"Russia",2009,5,"Policy rate percent",12
"Russia",2009,5,"Stock market index",60.92
"Russia",2009,5,"Long-term interest rate",10.13
"Russia",2009,6,"Private sector credit billion currency units",17486.86
"Russia",2009,6,"Business credit billion currency units",13436.37
"Russia",2009,6,"Household credit billion currency units",4050.49
"Russia",2009,6,"Mortgage credit billion currency units",1199.64
"Russia",2009,6,"Consumer credit billion currency units",2850.85
"Russia",2009,6,"Consumer Price Index (CPI)",306
"Russia",2009,6,"Money supply billion currency units",NA
"Russia",2009,6,"Bank deposit interest rate percent",NA
"Russia",2009,6,"Mortgage credit interest rate percent",NA
"Russia",2009,6,"Business credit interest rate percent",NA
"Russia",2009,6,"Foreign exchange reserves billion currency units",412.51
"Russia",2009,6,"Inflation monthly percent change in the CPI",0.59
"Russia",2009,6,"Inflation annual percent change in the CPI",11.88
"Russia",2009,6,"USD Exchange rate",31.0709
"Russia",2009,6,"Policy rate percent",11.5
"Russia",2009,6,"Stock market index",63.15
"Russia",2009,6,"Long-term interest rate",9.7
"Russia",2009,7,"Private sector credit billion currency units",17557.02
"Russia",2009,7,"Business credit billion currency units",13516.94
"Russia",2009,7,"Household credit billion currency units",4040.08
"Russia",2009,7,"Mortgage credit billion currency units",1199.23
"Russia",2009,7,"Consumer credit billion currency units",2840.85
"Russia",2009,7,"Consumer Price Index (CPI)",307.9
"Russia",2009,7,"Money supply billion currency units",NA
"Russia",2009,7,"Bank deposit interest rate percent",NA
"Russia",2009,7,"Mortgage credit interest rate percent",NA
"Russia",2009,7,"Business credit interest rate percent",NA
"Russia",2009,7,"Foreign exchange reserves billion currency units",401.91
"Russia",2009,7,"Inflation monthly percent change in the CPI",0.62
"Russia",2009,7,"Inflation annual percent change in the CPI",12
"Russia",2009,7,"USD Exchange rate",31.5201
"Russia",2009,7,"Policy rate percent",11
"Russia",2009,7,"Stock market index",57.46
"Russia",2009,7,"Long-term interest rate",10.04
"Russia",2009,8,"Private sector credit billion currency units",17722.78
"Russia",2009,8,"Business credit billion currency units",13696.9
"Russia",2009,8,"Household credit billion currency units",4025.87
"Russia",2009,8,"Mortgage credit billion currency units",1193.05
"Russia",2009,8,"Consumer credit billion currency units",2832.83
"Russia",2009,8,"Consumer Price Index (CPI)",307.9
"Russia",2009,8,"Money supply billion currency units",NA
"Russia",2009,8,"Bank deposit interest rate percent",NA
"Russia",2009,8,"Mortgage credit interest rate percent",NA
"Russia",2009,8,"Business credit interest rate percent",NA
"Russia",2009,8,"Foreign exchange reserves billion currency units",409.55
"Russia",2009,8,"Inflation monthly percent change in the CPI",0
"Russia",2009,8,"Inflation annual percent change in the CPI",11.64
"Russia",2009,8,"USD Exchange rate",31.6716
"Russia",2009,8,"Policy rate percent",10.75
"Russia",2009,8,"Stock market index",64.51
"Russia",2009,8,"Long-term interest rate",10.11
"Russia",2009,9,"Private sector credit billion currency units",17633.12
"Russia",2009,9,"Business credit billion currency units",13655.8
"Russia",2009,9,"Household credit billion currency units",3977.32
"Russia",2009,9,"Mortgage credit billion currency units",1178.4
"Russia",2009,9,"Consumer credit billion currency units",2798.92
"Russia",2009,9,"Consumer Price Index (CPI)",307.8
"Russia",2009,9,"Money supply billion currency units",NA
"Russia",2009,9,"Bank deposit interest rate percent",NA
"Russia",2009,9,"Mortgage credit interest rate percent",NA
"Russia",2009,9,"Business credit interest rate percent",NA
"Russia",2009,9,"Foreign exchange reserves billion currency units",413.36
"Russia",2009,9,"Inflation monthly percent change in the CPI",-0.03
"Russia",2009,9,"Inflation annual percent change in the CPI",10.68
"Russia",2009,9,"USD Exchange rate",30.7402
"Russia",2009,9,"Policy rate percent",10
"Russia",2009,9,"Stock market index",69.28
"Russia",2009,9,"Long-term interest rate",10.23
"Russia",2009,10,"Private sector credit billion currency units",17504.65
"Russia",2009,10,"Business credit billion currency units",13546.68
"Russia",2009,10,"Household credit billion currency units",3957.97
"Russia",2009,10,"Mortgage credit billion currency units",1168.64
"Russia",2009,10,"Consumer credit billion currency units",2789.33
"Russia",2009,10,"Consumer Price Index (CPI)",307.8
"Russia",2009,10,"Money supply billion currency units",NA
"Russia",2009,10,"Bank deposit interest rate percent",NA
"Russia",2009,10,"Mortgage credit interest rate percent",NA
"Russia",2009,10,"Business credit interest rate percent",NA
"Russia",2009,10,"Foreign exchange reserves billion currency units",434.44
"Russia",2009,10,"Inflation monthly percent change in the CPI",0
"Russia",2009,10,"Inflation annual percent change in the CPI",9.69
"Russia",2009,10,"USD Exchange rate",29.4537
"Russia",2009,10,"Policy rate percent",9.5
"Russia",2009,10,"Stock market index",77.18
"Russia",2009,10,"Long-term interest rate",9.59
"Russia",2009,11,"Private sector credit billion currency units",17624.95
"Russia",2009,11,"Business credit billion currency units",13665.7
"Russia",2009,11,"Household credit billion currency units",3959.25
"Russia",2009,11,"Mortgage credit billion currency units",1172.14
"Russia",2009,11,"Consumer credit billion currency units",2787.11
"Russia",2009,11,"Consumer Price Index (CPI)",308.7
"Russia",2009,11,"Money supply billion currency units",NA
"Russia",2009,11,"Bank deposit interest rate percent",NA
"Russia",2009,11,"Mortgage credit interest rate percent",NA
"Russia",2009,11,"Business credit interest rate percent",NA
"Russia",2009,11,"Foreign exchange reserves billion currency units",447.67
"Russia",2009,11,"Inflation monthly percent change in the CPI",0.29
"Russia",2009,11,"Inflation annual percent change in the CPI",9.12
"Russia",2009,11,"USD Exchange rate",28.956
"Russia",2009,11,"Policy rate percent",9
"Russia",2009,11,"Stock market index",77.39
"Russia",2009,11,"Long-term interest rate",9.07
"Russia",2009,12,"Private sector credit billion currency units",17563.1
"Russia",2009,12,"Business credit billion currency units",13630.5
"Russia",2009,12,"Household credit billion currency units",3932.61
"Russia",2009,12,"Mortgage credit billion currency units",1180.76
"Russia",2009,12,"Consumer credit billion currency units",2751.84
"Russia",2009,12,"Consumer Price Index (CPI)",310
"Russia",2009,12,"Money supply billion currency units",NA
"Russia",2009,12,"Bank deposit interest rate percent",NA
"Russia",2009,12,"Mortgage credit interest rate percent",NA
"Russia",2009,12,"Business credit interest rate percent",NA
"Russia",2009,12,"Foreign exchange reserves billion currency units",439.45
"Russia",2009,12,"Inflation monthly percent change in the CPI",0.42
"Russia",2009,12,"Inflation annual percent change in the CPI",8.81
"Russia",2009,12,"USD Exchange rate",30.036
"Russia",2009,12,"Policy rate percent",8.75
"Russia",2009,12,"Stock market index",79.74
"Russia",2009,12,"Long-term interest rate",8.85
"Russia",2010,1,"Private sector credit billion currency units",17618.12
"Russia",2010,1,"Business credit billion currency units",13704.32
"Russia",2010,1,"Household credit billion currency units",3913.8
"Russia",2010,1,"Mortgage credit billion currency units",1174.66
"Russia",2010,1,"Consumer credit billion currency units",2739.15
"Russia",2010,1,"Consumer Price Index (CPI)",315.1
"Russia",2010,1,"Money supply billion currency units",NA
"Russia",2010,1,"Bank deposit interest rate percent",NA
"Russia",2010,1,"Mortgage credit interest rate percent",NA
"Russia",2010,1,"Business credit interest rate percent",NA
"Russia",2010,1,"Foreign exchange reserves billion currency units",436.27
"Russia",2010,1,"Inflation monthly percent change in the CPI",1.65
"Russia",2010,1,"Inflation annual percent change in the CPI",8.02
"Russia",2010,1,"USD Exchange rate",29.8489
"Russia",2010,1,"Policy rate percent",8.75
"Russia",2010,1,"Stock market index",84.04
"Russia",2010,1,"Long-term interest rate",8.46
"Russia",2010,2,"Private sector credit billion currency units",17495.27
"Russia",2010,2,"Business credit billion currency units",13596.31
"Russia",2010,2,"Household credit billion currency units",3898.96
"Russia",2010,2,"Mortgage credit billion currency units",1171.2
"Russia",2010,2,"Consumer credit billion currency units",2727.77
"Russia",2010,2,"Consumer Price Index (CPI)",317.7
"Russia",2010,2,"Money supply billion currency units",NA
"Russia",2010,2,"Bank deposit interest rate percent",NA
"Russia",2010,2,"Mortgage credit interest rate percent",NA
"Russia",2010,2,"Business credit interest rate percent",NA
"Russia",2010,2,"Foreign exchange reserves billion currency units",436.78
"Russia",2010,2,"Inflation monthly percent change in the CPI",0.83
"Russia",2010,2,"Inflation annual percent change in the CPI",7.15
"Russia",2010,2,"USD Exchange rate",30.1532
"Russia",2010,2,"Policy rate percent",8.5
"Russia",2010,2,"Stock market index",80.32
"Russia",2010,2,"Long-term interest rate",8.25
"Russia",2010,3,"Private sector credit billion currency units",17588.32
"Russia",2010,3,"Business credit billion currency units",13678.23
"Russia",2010,3,"Household credit billion currency units",3910.08
"Russia",2010,3,"Mortgage credit billion currency units",1171.2
"Russia",2010,3,"Consumer credit billion currency units",2738.88
"Russia",2010,3,"Consumer Price Index (CPI)",319.8
"Russia",2010,3,"Money supply billion currency units",NA
"Russia",2010,3,"Bank deposit interest rate percent",NA
"Russia",2010,3,"Mortgage credit interest rate percent",NA
"Russia",2010,3,"Business credit interest rate percent",NA
"Russia",2010,3,"Foreign exchange reserves billion currency units",447.44
"Russia",2010,3,"Inflation monthly percent change in the CPI",0.66
"Russia",2010,3,"Inflation annual percent change in the CPI",6.49
"Russia",2010,3,"USD Exchange rate",29.548
"Russia",2010,3,"Policy rate percent",8.25
"Russia",2010,3,"Stock market index",83.75
"Russia",2010,3,"Long-term interest rate",7.89
"Russia",2010,4,"Private sector credit billion currency units",17812.3
"Russia",2010,4,"Business credit billion currency units",13857.01
"Russia",2010,4,"Household credit billion currency units",3955.28
"Russia",2010,4,"Mortgage credit billion currency units",1177.12
"Russia",2010,4,"Consumer credit billion currency units",2778.16
"Russia",2010,4,"Consumer Price Index (CPI)",320.7
"Russia",2010,4,"Money supply billion currency units",NA
"Russia",2010,4,"Bank deposit interest rate percent",NA
"Russia",2010,4,"Mortgage credit interest rate percent",NA
"Russia",2010,4,"Business credit interest rate percent",NA
"Russia",2010,4,"Foreign exchange reserves billion currency units",461.17
"Russia",2010,4,"Inflation monthly percent change in the CPI",0.28
"Russia",2010,4,"Inflation annual percent change in the CPI",6.05
"Russia",2010,4,"USD Exchange rate",29.185
"Russia",2010,4,"Policy rate percent",8
"Russia",2010,4,"Stock market index",87.8
"Russia",2010,4,"Long-term interest rate",7.55
"Russia",2010,5,"Private sector credit billion currency units",18072.13
"Russia",2010,5,"Business credit billion currency units",14057.99
"Russia",2010,5,"Household credit billion currency units",4014.14
"Russia",2010,5,"Mortgage credit billion currency units",1190.01
"Russia",2010,5,"Consumer credit billion currency units",2824.13
"Russia",2010,5,"Consumer Price Index (CPI)",322.3
"Russia",2010,5,"Money supply billion currency units",NA
"Russia",2010,5,"Bank deposit interest rate percent",NA
"Russia",2010,5,"Mortgage credit interest rate percent",NA
"Russia",2010,5,"Business credit interest rate percent",NA
"Russia",2010,5,"Foreign exchange reserves billion currency units",456.43
"Russia",2010,5,"Inflation monthly percent change in the CPI",0.5
"Russia",2010,5,"Inflation annual percent change in the CPI",5.95
"Russia",2010,5,"USD Exchange rate",30.5534
"Russia",2010,5,"Policy rate percent",7.75
"Russia",2010,5,"Stock market index",78.76
"Russia",2010,5,"Long-term interest rate",7.71
"Russia",2010,6,"Private sector credit billion currency units",18345.22
"Russia",2010,6,"Business credit billion currency units",14273.04
"Russia",2010,6,"Household credit billion currency units",4072.18
"Russia",2010,6,"Mortgage credit billion currency units",1198.47
"Russia",2010,6,"Consumer credit billion currency units",2873.71
"Russia",2010,6,"Consumer Price Index (CPI)",323.6
"Russia",2010,6,"Money supply billion currency units",NA
"Russia",2010,6,"Bank deposit interest rate percent",NA
"Russia",2010,6,"Mortgage credit interest rate percent",NA
"Russia",2010,6,"Business credit interest rate percent",NA
"Russia",2010,6,"Foreign exchange reserves billion currency units",461.2
